Date,Open,High,Low,Close,Adj Close,Volume
2020-06-24,201.60000610351562,203.25,196.55999755859375,197.83999633789062,195.2112579345703,36740600
2020-06-25,197.8000030517578,200.61000061035156,195.47000122070312,200.33999633789062,197.67799377441406,27803900
2020-06-26,199.72999572753906,199.88999938964844,194.8800048828125,196.3300018310547,193.72129821777344,54675800
2020-06-29,195.77999877929688,198.52999877929688,193.5500030517578,198.44000244140625,195.8032684326172,26701600
2020-06-30,197.8800048828125,204.39999389648438,197.74000549316406,203.50999450683594,200.80587768554688,34310300
2020-07-01,203.13999938964844,206.35000610351562,201.77000427246094,204.6999969482422,201.98008728027344,32061200
2020-07-02,205.67999267578125,208.02000427246094,205.0,206.25999450683594,203.51934814453125,29315800
2020-07-06,208.8300018310547,211.1300048828125,208.08999633789062,210.6999969482422,207.90036010742188,31897600
2020-07-07,210.4499969482422,214.6699981689453,207.99000549316406,208.25,205.48289489746094,33600700
2020-07-08,210.07000732421875,213.25999450683594,208.69000244140625,212.8300018310547,210.00205993652344,33600000
2020-07-09,216.3300018310547,216.3800048828125,211.47000122070312,214.32000732421875,211.47225952148438,33121700
2020-07-10,213.6199951171875,214.0800018310547,211.0800018310547,213.6699981689453,210.8308868408203,26177600
2020-07-13,214.47999572753906,215.8000030517578,206.5,207.07000732421875,204.318603515625,38135600
2020-07-14,206.1300048828125,208.85000610351562,202.02999877929688,208.35000610351562,205.5815887451172,37591800
2020-07-15,209.55999755859375,211.3300018310547,205.02999877929688,208.0399932861328,205.27572631835938,32179400
2020-07-16,205.39999389648438,205.6999969482422,202.30999755859375,203.9199981689453,201.21044921875,29940700
2020-07-17,204.47000122070312,205.0399932861328,201.38999938964844,202.8800048828125,200.18426513671875,31635300
2020-07-20,205.0,212.3000030517578,203.00999450683594,211.60000610351562,208.7884063720703,36884800
2020-07-21,213.66000366210938,213.94000244140625,208.02999877929688,208.75,205.9762725830078,37990400
2020-07-22,209.1999969482422,212.3000030517578,208.38999938964844,211.75,208.9364013671875,49605700
2020-07-23,207.19000244140625,210.9199981689453,202.14999389648438,202.5399932861328,199.84878540039062,67457000
2020-07-24,200.4199981689453,202.86000061035156,197.50999450683594,201.3000030517578,198.62525939941406,39827000
2020-07-27,201.47000122070312,203.97000122070312,200.86000061035156,203.85000610351562,201.1414031982422,30160900
2020-07-28,203.61000061035156,204.6999969482422,201.74000549316406,202.02000427246094,199.33570861816406,23251400
2020-07-29,202.5,204.64999389648438,202.00999450683594,204.05999755859375,201.3485870361328,19632600
2020-07-30,201.0,204.4600067138672,199.57000732421875,203.89999389648438,201.1907196044922,25079600
2020-07-31,204.39999389648438,205.10000610351562,199.00999450683594,205.00999450683594,202.28594970703125,51044000
2020-08-03,211.52000427246094,217.63999938964844,210.44000244140625,216.5399932861328,213.6627655029297,78983000
2020-08-04,214.1699981689453,214.77000427246094,210.30999755859375,213.2899932861328,210.45594787597656,49280100
2020-08-05,214.89999389648438,215.0,211.57000732421875,212.94000244140625,210.110595703125,28806400
2020-08-06,212.33999633789062,216.3699951171875,211.5500030517578,216.35000610351562,213.47528076171875,32656800
2020-08-07,214.85000610351562,215.6999969482422,210.92999267578125,212.47999572753906,209.65670776367188,27820400
2020-08-10,211.6699981689453,211.8800048828125,206.35000610351562,208.25,205.48289489746094,36716500
2020-08-11,207.16000366210938,207.64999389648438,203.13999938964844,203.3800048828125,200.67764282226562,36446500
2020-08-12,205.2899932861328,210.27999877929688,204.75,209.19000244140625,206.41043090820312,28013100
2020-08-13,209.44000244140625,211.35000610351562,208.14999389648438,208.6999969482422,205.9269256591797,22588900
2020-08-14,208.75999450683594,209.58999633789062,207.50999450683594,208.89999389648438,206.124267578125,17958900
2020-08-17,209.60000610351562,211.19000244140625,208.9199981689453,210.27999877929688,207.48594665527344,20184800
2020-08-18,210.52999877929688,212.36000061035156,209.2100067138672,211.49000549316406,208.67987060546875,21336200
2020-08-19,211.49000549316406,212.10000610351562,209.25,209.6999969482422,207.413818359375,27627600
2020-08-20,209.5399932861328,215.0,208.91000366210938,214.5800018310547,212.24063110351562,26981500
2020-08-21,213.86000061035156,216.25,212.85000610351562,213.02000427246094,210.6976318359375,36249300
2020-08-24,214.7899932861328,215.52000427246094,212.42999267578125,213.69000244140625,211.36032104492188,25460100
2020-08-25,213.10000610351562,216.61000061035156,213.10000610351562,216.47000122070312,214.11001586914062,23043700
2020-08-26,217.8800048828125,222.08999633789062,217.36000061035156,221.14999389648438,218.7389678955078,39600800
2020-08-27,222.88999938964844,231.14999389648438,219.39999389648438,226.5800018310547,224.10980224609375,57602200
2020-08-28,228.17999267578125,230.63999938964844,226.5800018310547,228.91000366210938,226.41439819335938,26292900
2020-08-31,227.0,228.6999969482422,224.30999755859375,225.52999877929688,223.07122802734375,28774200
2020-09-01,225.50999450683594,227.4499969482422,224.42999267578125,227.27000427246094,224.7922821044922,25725500
2020-09-02,227.97000122070312,232.86000061035156,227.35000610351562,231.64999389648438,229.12451171875,34080800
2020-09-03,229.27000427246094,229.30999755859375,214.9600067138672,217.3000030517578,214.93096923828125,58400300
2020-09-04,215.10000610351562,218.36000061035156,205.19000244140625,214.25,211.91421508789062,59664100
2020-09-08,206.5,210.02999877929688,202.1999969482422,202.66000366210938,200.45057678222656,52924300
2020-09-09,207.60000610351562,214.83999633789062,206.6999969482422,211.2899932861328,208.98646545410156,45679000
2020-09-10,213.39999389648438,214.74000549316406,204.11000061035156,205.3699951171875,203.13101196289062,35461500
2020-09-11,207.1999969482422,208.6300048828125,201.24000549316406,204.02999877929688,201.80563354492188,33620100
2020-09-14,204.24000549316406,209.1999969482422,204.02999877929688,205.41000366210938,203.1705780029297,30375800
2020-09-15,208.4199981689453,209.77999877929688,206.92999267578125,208.77999877929688,206.50384521484375,21823900
2020-09-16,210.6199951171875,210.64999389648438,204.63999938964844,205.0500030517578,202.8145294189453,26328100
2020-09-17,200.0500030517578,204.3300018310547,199.9600067138672,202.91000366210938,200.69784545898438,34011300
2020-09-18,202.8000030517578,203.64999389648438,196.25,200.38999938964844,198.20533752441406,55225300
2020-09-21,197.19000244140625,202.7100067138672,196.3800048828125,202.5399932861328,200.3318634033203,39839700
2020-09-22,205.05999755859375,208.10000610351562,202.0800018310547,207.4199981689453,205.15866088867188,33517100
2020-09-23,207.89999389648438,208.10000610351562,200.02999877929688,200.58999633789062,198.4031524658203,30803800
2020-09-24,199.85000610351562,205.57000732421875,199.1999969482422,203.19000244140625,200.9748077392578,31202500
2020-09-25,203.5500030517578,209.0399932861328,202.5399932861328,207.82000732421875,205.55433654785156,29437300
2020-09-28,210.8800048828125,212.57000732421875,208.05999755859375,209.44000244140625,207.1566619873047,32004900
2020-09-29,209.35000610351562,210.07000732421875,206.80999755859375,207.25999450683594,205.0004119873047,24221900
2020-09-30,207.72999572753906,211.97999572753906,206.5399932861328,210.3300018310547,208.03695678710938,33829100
2020-10-01,213.49000549316406,213.99000549316406,211.32000732421875,212.4600067138672,210.14373779296875,27158400
2020-10-02,208.0,210.99000549316406,205.5399932861328,206.19000244140625,203.94207763671875,33154800
2020-10-05,207.22000122070312,210.41000366210938,206.97999572753906,210.3800048828125,208.08639526367188,21331600
2020-10-06,208.82000732421875,210.17999267578125,204.82000732421875,205.91000366210938,203.66514587402344,28554300
2020-10-07,207.05999755859375,210.11000061035156,206.72000122070312,209.8300018310547,207.5424041748047,25681100
2020-10-08,210.50999450683594,211.19000244140625,208.32000732421875,210.5800018310547,208.28421020507812,19925800
2020-10-09,211.22999572753906,215.86000061035156,211.22999572753906,215.80999755859375,213.45721435546875,26458000
2020-10-12,218.7899932861328,223.86000061035156,216.80999755859375,221.39999389648438,218.98626708984375,40461400
2020-10-13,222.72000122070312,225.2100067138672,220.42999267578125,222.86000061035156,220.43035888671875,28950800
2020-10-14,223.0,224.22000122070312,219.1300048828125,220.86000061035156,218.45216369628906,23421700
2020-10-15,217.10000610351562,220.36000061035156,216.00999450683594,219.66000366210938,217.26524353027344,22733100
2020-10-16,220.14999389648438,222.2899932861328,219.32000732421875,219.66000366210938,217.26524353027344,26057900
2020-10-19,220.4199981689453,222.3000030517578,213.72000122070312,214.22000122070312,211.88455200195312,27625800
2020-10-20,215.8000030517578,217.3699951171875,213.08999633789062,214.64999389648438,212.3098602294922,22753500
2020-10-21,213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,212.4582061767578,22724900
2020-10-22,213.92999267578125,216.05999755859375,211.6999969482422,214.88999938964844,212.5472412109375,22351500
2020-10-23,215.02999877929688,216.27999877929688,213.16000366210938,216.22999572753906,213.8726348876953,18879600
2020-10-26,213.85000610351562,216.33999633789062,208.10000610351562,210.0800018310547,207.78968811035156,37111600
2020-10-27,211.58999633789062,214.6699981689453,210.3300018310547,213.25,210.92510986328125,36700300
2020-10-28,207.6699981689453,208.83999633789062,202.10000610351562,202.67999267578125,200.47036743164062,51195600
2020-10-29,204.07000732421875,207.36000061035156,203.3699951171875,204.72000122070312,202.48809814453125,31432600
2020-10-30,203.5,204.2899932861328,199.6199951171875,202.47000122070312,200.2626190185547,36953700
2020-11-02,204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,200.12416076660156,30842200
2020-11-03,203.88999938964844,208.1199951171875,203.1199951171875,206.42999267578125,204.17947387695312,27512000
2020-11-04,214.02000427246094,218.32000732421875,212.4199981689453,216.38999938964844,214.0308837890625,42311800
2020-11-05,222.0399932861328,224.1199951171875,221.14999389648438,223.2899932861328,220.8556671142578,36080100
2020-11-06,222.25999450683594,224.36000061035156,218.02999877929688,223.72000122070312,221.28097534179688,25231900
2020-11-09,224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,216.0090789794922,44395000
2020-11-10,214.5,216.5,209.72000122070312,211.00999450683594,208.7095184326172,44045100
2020-11-11,212.38999938964844,218.0399932861328,212.1999969482422,216.5500030517578,214.18914794921875,29440800
2020-11-12,217.2100067138672,219.11000061035156,214.4600067138672,215.44000244140625,213.09124755859375,21593900
2020-11-13,216.36000061035156,217.4199981689453,214.16000366210938,216.50999450683594,214.1495819091797,18621100
2020-11-16,214.8699951171875,217.74000549316406,214.52000427246094,217.22999572753906,214.86172485351562,24953300
2020-11-17,216.10000610351562,217.67999267578125,214.0800018310547,214.4600067138672,212.12193298339844,24154100
2020-11-18,213.64999389648438,215.1699981689453,210.92999267578125,211.0800018310547,209.3253631591797,28372800
2020-11-19,211.3800048828125,213.02999877929688,209.92999267578125,212.4199981689453,210.65423583984375,24792700
2020-11-20,212.1999969482422,213.2899932861328,210.0,210.38999938964844,208.64111328125,22843100
2020-11-23,210.9499969482422,212.2899932861328,208.16000366210938,210.11000061035156,208.36343383789062,25683500
2020-11-24,209.58999633789062,214.25,208.86000061035156,213.86000061035156,212.08226013183594,33979700
2020-11-25,215.11000061035156,215.2899932861328,212.4600067138672,213.8699951171875,212.09219360351562,21012900
2020-11-27,214.85000610351562,216.27000427246094,214.0399932861328,215.22999572753906,213.4408721923828,14512200
2020-11-30,214.10000610351562,214.75999450683594,210.83999633789062,214.07000732421875,212.29052734375,33064800
2020-12-01,214.50999450683594,217.32000732421875,213.35000610351562,216.2100067138672,214.41273498535156,30904500
2020-12-02,214.8800048828125,215.47000122070312,212.8000030517578,215.3699951171875,213.57969665527344,23724500
2020-12-03,214.61000061035156,216.3800048828125,213.64999389648438,214.24000549316406,212.4591064453125,25120900
2020-12-04,214.22000122070312,215.3800048828125,213.17999267578125,214.36000061035156,212.57809448242188,24666000
2020-12-07,214.3699951171875,215.5399932861328,212.99000549316406,214.2899932861328,212.50868225097656,24620000
2020-12-08,213.97000122070312,216.9499969482422,212.88999938964844,216.00999450683594,214.21438598632812,23284100
2020-12-09,215.16000366210938,215.22999572753906,211.2100067138672,211.8000030517578,210.03939819335938,32440600
2020-12-10,211.77000427246094,213.0800018310547,210.36000061035156,210.52000427246094,208.77001953125,26733300
2020-12-11,210.0500030517578,213.32000732421875,209.11000061035156,213.25999450683594,211.48724365234375,30979400
2020-12-14,213.10000610351562,216.2100067138672,212.8800048828125,214.1999969482422,212.41943359375,28798400
2020-12-15,215.1699981689453,215.4199981689453,212.24000549316406,214.1300048828125,212.3500213623047,27000600
2020-12-16,214.75,220.11000061035156,214.72000122070312,219.27999877929688,217.4571990966797,35023300
2020-12-17,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,217.59603881835938,32515800
2020-12-18,218.58999633789062,219.69000244140625,216.02000427246094,218.58999633789062,216.77293395996094,63354900
2020-12-21,217.5500030517578,224.0,217.27999877929688,222.58999633789062,220.73968505859375,37181900
2020-12-22,222.69000244140625,225.6300048828125,221.85000610351562,223.94000244140625,222.07847595214844,22612200
2020-12-23,223.11000061035156,223.55999755859375,220.8000030517578,221.02000427246094,219.1827392578125,18699600
2020-12-24,221.4199981689453,223.61000061035156,221.1999969482422,222.75,220.8983612060547,10550600
2020-12-28,224.4499969482422,226.02999877929688,223.02000427246094,224.9600067138672,223.08999633789062,17933500
2020-12-29,226.30999755859375,227.17999267578125,223.5800018310547,224.14999389648438,222.28671264648438,17403200
2020-12-30,225.22999572753906,225.6300048828125,221.47000122070312,221.67999267578125,219.83726501464844,20272300
2020-12-31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,220.57110595703125,20942100
2021-01-04,222.52999877929688,223.0,214.80999755859375,217.69000244140625,215.88043212890625,37130100
2021-01-05,217.25999450683594,218.52000427246094,215.6999969482422,217.89999389648438,216.0886688232422,23823000
2021-01-06,212.1699981689453,216.49000549316406,211.94000244140625,212.25,210.4856414794922,35930700
2021-01-07,214.0399932861328,219.33999633789062,213.7100067138672,218.2899932861328,216.4754180908203,27694500
2021-01-08,218.67999267578125,220.5800018310547,217.02999877929688,219.6199951171875,217.7943878173828,22956200
2021-01-11,218.47000122070312,218.91000366210938,216.72999572753906,217.49000549316406,215.6820831298828,23031300
2021-01-12,216.5,217.10000610351562,213.32000732421875,214.92999267578125,213.14337158203125,23249300
2021-01-13,214.02000427246094,216.75999450683594,213.92999267578125,216.33999633789062,214.54164123535156,20087100
2021-01-14,215.91000366210938,217.4600067138672,212.74000549316406,213.02000427246094,211.24925231933594,29480800
2021-01-15,213.52000427246094,214.50999450683594,212.02999877929688,212.64999389648438,210.88229370117188,31746500
2021-01-19,213.75,216.97999572753906,212.6300048828125,216.44000244140625,214.6408233642578,30480900
2021-01-20,217.6999969482422,225.7899932861328,217.2899932861328,224.33999633789062,222.4751434326172,37777300
2021-01-21,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,223.09991455078125,30709400
2021-01-22,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,224.07174682617188,30172700
2021-01-25,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,227.6220245361328,33152100
2021-01-26,231.86000061035156,234.17999267578125,230.0800018310547,232.3300018310547,230.3987274169922,49169600
2021-01-27,238.0,240.44000244140625,230.13999938964844,232.89999389648438,230.9639892578125,69870600
2021-01-28,235.61000061035156,242.63999938964844,235.08999633789062,238.92999267578125,236.94386291503906,49111200
2021-01-29,235.99000549316406,238.02000427246094,231.35000610351562,231.9600067138672,230.03179931640625,42503100
2021-02-01,235.05999755859375,242.5,232.42999267578125,239.64999389648438,237.6578826904297,33314200
2021-02-02,241.3000030517578,242.30999755859375,238.69000244140625,239.50999450683594,237.51904296875,25916300
2021-02-03,239.57000732421875,245.08999633789062,239.25999450683594,243.0,240.9800262451172,27158100
2021-02-04,242.66000366210938,243.24000549316406,240.3699951171875,242.00999450683594,239.99826049804688,25296100
2021-02-05,242.22999572753906,243.27999877929688,240.4199981689453,242.1999969482422,240.18667602539062,18054800
2021-02-08,243.14999389648438,243.67999267578125,240.80999755859375,242.47000122070312,240.45443725585938,22211900
2021-02-09,241.8699951171875,244.75999450683594,241.3800048828125,243.77000427246094,241.74363708496094,23565000
2021-02-10,245.0,245.9199981689453,240.88999938964844,242.82000732421875,240.80152893066406,22186700
2021-02-11,244.77999877929688,245.14999389648438,242.14999389648438,244.49000549316406,242.4576416015625,15751100
